"鶴見緑地について知りたい。","建設局"
"下水道使用料について教えてください。","建設局"
"動物についての質問があります。","建設局"
"大阪市営の動物園はありますか？","建設局"
"公園でバーベキューをしてもよいですか？","建設局"
"地域で花や植木の育て方や飾り方の講習会を開きたいので、講師等の派遣はできますか？","建設局"
"河川の管理はどこが行っているのですか？","建設局"
"下水道管が詰まったのですが、どこに連絡すればよいですか？","建設局"
"自分で敷設した排水設備から公共下水道に下水を流してもいいですか？","建設局"
"下水道使用料の請求はどのようになっていますか？","建設局"
"屋外に広告を出す時に許可がいるのですか？","建設局"
"市や区の花を教えてください。","建設局"
"有料自転車駐車場の料金を教えてください。","建設局"
"天王寺動物園にはどんな動物がいますか？","建設局"
"せせらぎの里について知りたい。","建設局"
"下水道のしくみについて知りたい。","建設局"
"四季の庭について知りたい。","建設局"
"結婚の予定がありますが新婚世帯向けになにか補助はありませんか？","都市整備局"
"大阪市立住まい情報センターについて教えてください。","都市整備局"
"湊町リバープレイスについて知りたい。","都市整備局"
"市営住宅の申込みについて教えてください。","都市整備局"
"土地区画整理事業とは何ですか？","都市整備局"
"大阪市内で土地区画整理事業を行ったところの図面を見たい。","都市整備局"
"大阪市エコ住宅とは何ですか？","都市整備局"
"大阪市住まい公社について教えてください。","都市整備局"
"再開発事業とは何ですか？","都市整備局"
"古くなった住宅の建替をする場合に、入居者への補助(家賃補助等)はありますか？","都市整備局"
"古くなった建物を住宅に建替えようと思うのですが、相談に乗ってくれるところはありますか？","都市整備局"
"災害に強いマンションには、プレートがついていると聞いたのですが？","都市整備局"
"住まいについて相談したいのですが、どこに相談すればいいですか？","都市整備局"
"耐震診断が義務付けられた建築物に対する補助制度について知りたい。","都市整備局"
"長期優良住宅の認定を受けたいのですがどうすればいいですか。","都市整備局"
"狭あい道路拡幅促進整備事業について知りたい。","都市整備局"
"市営住宅の補修はどこに言えばいいですか？","都市整備局"
"古くなった建物を建替える時の建設費補助(単独建替、共同建替、協調建替)について知りたい。","都市整備局"
"大阪くらしの今昔館の入場料はいくらですか？","都市整備局"
"耐震診断・改修補助事業(助成)について知りたい。","都市整備局"
"耐火の家を建てる人には助成が出るというのは本当ですか？","都市整備局"
"子育て安心マンションとは何ですか？","都市整備局"
"区画整理を行なっている地域内で家を新築したり増築したりする場合、手続きが必要と聞いたのですが？","都市整備局"
"古くなった住宅を建替える時の建設資金融資について知りたい。","都市整備局"
"公社一般賃貸住宅・公社すまいりんぐについて教えてください。","都市整備局"
"民間すまいりんぐについて教えてください。","都市整備局"
"住まいの耐震出前講座について知りたい","都市整備局"
"仮換地証明はどこでもらえますか？","都市整備局"
"住所・氏名・本籍を変更したのですが、霊園の使用に関してなにか届出は必要ですか？","環境局"
"自宅前に不法投棄物が置かれているので、すぐ処理してほしい。","環境局"
"掃除機・炊飯器の捨て方を教えてください。","環境局"
"缶・びん・ペットボトルは同じ袋に入れていいのか？","環境局"
"蛍光灯管、電球はどのように捨てればいいですか？","環境局"
"動物の死体処理はどうしたらいいか？","環境局"
"ごみに関する問合せはどこにすればいいんですか？","環境局"
"集積場所へのごみの出し方(マナー)が悪いので何とかして欲しい。","環境局"
"葬儀費用を負担してもらえる制度はありますか？","環境局"
"集積場所のごみがカラス・猫によって散乱している。","環境局"
"家電リサイクル品の出し方を教えてください。","環境局"
"道路上で飼い主のわからない野良犬（猫）が死んでいるのですが、処理してもらえませんか？","環境局"
"傘はどうやって捨てたらいいですか？","環境局"
"家庭で飼っていた動物死体(わに・蛇なども)を処理してもらえるのですか？","環境局"
"引越などによる大量のごみはどこに捨てたら良いですか？","環境局"
"粗大ごみの申込方法を教えてほしい。","環境局"
"騒音の規制について教えてください。","環境局"
"騒音・振動・悪臭等で困っています。どこに相談すればいいですか？","環境局"
"粗大ごみの手数料を教えてほしい。","環境局"
"マタニティウェア・ベビー服・子ども服はどのようにすればリサイクルできますか？","環境局"
"乾電池・ボタン電池の出し方はどうすればいいですか？","環境局"
"ごみを直接持込んで処分したいのですが、自己搬入の持込み場所はどこですか？","環境局"
"路上喫煙禁止地区でタバコを吸うとどうなりますか？","環境局"
"粗大ごみの手数料はどこで支払うのか教えてほしい。","環境局"
"使用済小型家電の出し方を教えてください。","環境局"
"「コミュニティ回収」とは？また、始めるにはどのような手続きが必要ですか？","環境局"
"粗大ごみ受付センターの電話番号を教えてください。","環境局"
"発泡スチロールはどのように捨てればいいですか？","環境局"
"公害の苦情・相談はどこで受付けていますか？","環境局"
"市営霊園について知りたい。","環境局"
"普通ごみでも回収に料金がかかることがありますか？","環境局"
"新築マンションなどのごみ置き場の事前協議について教えてください。","環境局"
"リフレうりわりとはどんな施設ですか？","環境局"
"使用済の自動車はリサイクルされますか？","環境局"
"引っ越してきたがごみは「いつ」、「どこへ」出したらよいか？","環境局"
"事業所(店舗・事務所)から出るごみは、どう処理したらいいですか？","環境局"
"火災後のごみはどのように処理すればいいですか？","環境局"
"し尿の処理方法について知りたい。","環境局"
"お葬式を低価格でする方法を教えてください。","環境局"
"粗大ごみ受付センターにつながらない。どうしたらいいですか？","環境局"
"新聞や雑誌などの資源の集団回収を行っている団体に何か補助が出ると聞いたのですが、どこに申込めばいいですか？","環境局"
"家電リサイクルの対象品は何ですか？","環境局"
"大阪市では環境学習についてどのようなことをしていますか？","環境局"
"使用済自動車の引取業の登録をしたいのですが、手続きはどうしたらいいですか？","環境局"
"特定建設作業実施届出を行う場合、建設工事の下請負人が届出することはできますか。","環境局"
"アスベストに関する各種相談窓口を教えてください。","環境局"
"公害防止管理者について教えてください。","環境局"
"路上喫煙禁止区域があると聞きましたが、どこですか？","環境局"
"自動販売機に併設する回収容器の大きさに決まりはありますか？","環境局"
"粗大ごみの収集日・品目の変更、追加はどこで受付けていますか？","環境局"
"ごみの分け方について、教えてほしいのですが？","環境局"
"割れたもの(ガラス・陶器など)の出し方はどうすればいいですか？","環境局"
"アスベストに関する労災補償について相談したい。","環境局"
"住んでいる地域が資源集団回収をしているか、どこに聞けばよいか？","環境局"
"大阪市には最終処分場が何箇所あるのですか？","環境局"
"霊園使用者が亡くなったのですが、その霊園の使用権の承継に関してなにか届出は必要ですか？","環境局"
"納骨堂はありますか？","環境局"
"収集後にごみを出した人がいて、回収されなかったごみが残っているんですがどうすればいいですか？","環境局"
"粗大ごみの手数料の減免について教えてほしい。","環境局"
"シールが貼ってある粗大ごみが放置されているが、どうしたらよいのか？","環境局"
"環境影響評価制度(環境アセスメント制度)とは何ですか？","環境局"
"どんなごみが残置されますか？また、残置されたごみはどうしたらいいですか？","環境局"
"粗大ごみの種類・大きさを教えてほしい。","環境局"
"粗大ごみの出し方を教えてください。","環境局"
"古紙・古着・古布はどこに出したらいいですか？","環境局"
"ISO14001の認証を取得するために必要となる、環境関連の法・条例について教えてください。","環境局"
"太陽光発電システムの補助制度について教えてください。","環境局"
"カラオケの騒音に対する規制はどうなっていますか？","環境局"
"アスベストを使った建築物を解体する時に届出は必要ですか？","環境局"
"産業廃棄物の定義について知りたい。","環境局"
"大規模な事業用のオフィスビル・店舗・倉庫などの建物に、何かごみ減量に対する指導などは行っていますか？","環境局"
"スプレー缶・カセットボンベは、どうやって捨てたらいいですか？","環境局"
"最終処分場にはどんなものが埋立処分されるのですか？","環境局"
"体が不自由で所定の場所にごみを出しに行けないのですが、何かいい方法はありますか？","環境局"
"焼却工場を見学したいのですが、どのようにして申込めばいいですか？","環境局"
"家庭用パソコンはどうやって捨てたらよいのですか？","環境局"
"インクカートリッジはどのようにすればリサイクルできますか？","環境局"
"大阪市では地球温暖化対策として何か取り組みを行っていますか？","環境局"
"グリーン購入とは何ですか？","環境局"
"特定建設作業実施届出を行う場合、何日前までに行えばよいのですか?","環境局"
"車の排気ガス対策は何かしていますか？","環境局"
"土壌汚染対策はどうなっていますか？","環境局"
"大阪市の環境状況や環境施策全般に関する資料はありますか？","環境局"
"なにわエコライフチャレンジシート（環境家計簿）について教えてください。","環境局"
"焼却工場で燃やした灰はどこへ行くのか？","環境局"
"薬品の処分方法について知りたいのですが？","環境局"
"ごみ袋は透明か半透明でなければいけないのですか？","環境局"
"新聞やアルミ缶などの持ち去りをする人がいます。どのような対応をしていますか？","環境局"
"資源集団回収とは？また、始めるにはどのような手続きが必要ですか？","環境局"
"納豆の容器がきれいに洗えないがそのままでよいか？","環境局"
"工場から排出される窒素酸化物の対策はしていますか？","環境局"
"光化学スモッグ対策はどうなっていますか？","環境局"
"環境月間について教えてください。","環境局"
"まちの美化のためにどのような取組みを行っていますか？","環境局"
"大阪市が収集しない品目はどのようなものがあるか？","環境局"
"廃棄物減量等推進員はどのような活動を行っているんですか？","環境局"
"最寄りの市立斎場を教えてください。","環境局"
"市立斎場の式場使用料について教えてください。","環境局"
"火葬料金を教えてください","環境局"
"ラップ(プラスチック製容器包装)などの、値段シールがはがれないがどうしたらよいか？","環境局"
"プラスチックの商品(おもちゃ、文具など)はプラスチック製容器包装の収集日に出してよいか？","環境局"
"遊んだ後の花火はどうやって捨てたらいいですか？","環境局"
"遺骨を他の霊園等から泉南メモリアルパークに移すとき(改葬)の手続きを教えてください。","環境局"
"泉南メモリアルパークの霊地申込みにあたって、申込み条件はありますか?","環境局"
"泉南メモリアルパークの墓地の募集はありますか。","環境局"
"泉南メモリアルパークへは車ではどのように行くのですか？","環境局"
"泉南メモリアルパークには駐車場はありますか？","環境局"
"泉南メモリアルパークへは電車ではどのように行くのですか。","環境局"
"子ども手当について","こども青少年局"
"母子健康手帳をもらうにはどうすればよいですか。","こども青少年局"
"不登校の子どもたちが通える施設はありますか？","こども青少年局"
"子育て世帯臨時特例給付金（子育て臨時給付金）の詳細を教えてください","こども青少年局"
"妊婦の公費負担健診を受けたいのですが。","こども青少年局"
"市立幼稚園の園児募集について知りたい。","こども青少年局"
"成人式はいつ、どのように開催されるのですか？","こども青少年局"
"赤ちゃんを産むのに、お金がなくて入院できません。どうしたらいいですか？","こども青少年局"
"助産師または保健師の訪問指導を受けたいのですが？","こども青少年局"
"保育施設・事業を利用したい（入所したい）のですが、どこに申込めばいいですか？","こども青少年局"
"子どもの虐待について相談したいのですが？","こども青少年局"
"保育ママになりたい人または、保育ママを利用したい人はどのようにすればよいですか","こども青少年局"
"妊婦の不安や子育ての心配について相談できるところはどこですか？","こども青少年局"
"民生委員・児童委員制度について教えてください。","こども青少年局"
"いじめのことで悩んでいるのですが、どこに相談すればいいのでしょうか？","こども青少年局"
"児童手当制度について知りたい。","こども青少年局"
"高校生(中学生)なのですが、妊娠したかもしれません。どうしたらいいですか？","こども青少年局"
"子どもを市立幼稚園に通わせたいのですが？","こども青少年局"
"妊婦の歯科健診や歯科相談について教えてください。","こども青少年局"
"案内状がなくても、成人の日のつどいに参加できますか？","こども青少年局"
"みおつくしの鐘の打鐘のつどいについて教えてください。","こども青少年局"
"大阪市は、こどもの日にちなんだイベントを開催していますか？","こども青少年局"
"児童扶養手当を受けられるのはどんな人ですか？","こども青少年局"
"不妊治療の際に助成金は出してもらえますか？","こども青少年局"
"母子健康手帳のことを教えてください。","こども青少年局"
"認可外保育施設(乳幼児の一時預かり施設など)の開設について何か届出が必要ですか？","こども青少年局"
"私立幼稚園に子どもを就園させている場合、保育料等の補助はありますか？(私立幼稚園就園奨励費補助金の申請について)","こども青少年局"
"子ども・青少年のための事業について教えてください。","こども青少年局"
"こども相談センターの教育相談では、どのような相談に応じてもらえるのですか？","こども青少年局"
"妊娠・出産や乳幼児の発育・発達、子育ての悩みがあるんですが、どこに相談したらいいですか？","こども青少年局"
"塾代助成事業の利用申請方法は？","こども青少年局"
"こども文化センターはどのような活動を行っていますか？","こども青少年局"
"母子家庭・父子家庭向けにヘルパーさんを派遣してもらえる制度があるのですか？","こども青少年局"
"父親に育児に参加してもらうことを目的とするようなセミナーか何かはありますか？","こども青少年局"
"一時預かりとは何ですか？","こども青少年局"
"こども医療費助成制度について教えてください。","こども青少年局"
"出産前に、小児科で育児に関する指導などを受けたいのですが？","こども青少年局"
"塾代助成事業で利用できる学習塾等になるための必要な手続きは？","こども青少年局"
"休日に小さな子供を預かってくれるところはありますか？","こども青少年局"
"障がいのあるこどもも、保育所に通うことはできますか？","こども青少年局"
"障がい児入所施設とは何をするところですか？","こども青少年局"
"青少年活動リーダースクールとはどのようなものですか？","こども青少年局"
"青少年の指導・育成等にかかる総合的施策の調査審議を目的とした協議会について知りたい。","こども青少年局"
"ひとり親家庭医療から老人医療費助成制度に移行してくださいという通知が届いたのですが？","こども青少年局"
"ファミリーサポートセンター事業について教えてください。","こども青少年局"
"親が病気の間だけ子供を預かってほしいのですが？","こども青少年局"
"保育施設・事業を利用する（入所する）のに基準はありますか？","こども青少年局"
"保育所の保育時間を延長して子どもを預かってもらいたいのですが？","こども青少年局"
"妊産婦や赤ちゃんの健康に関することで相談したいのですが？","こども青少年局"
"母子家庭・父子家庭・寡婦家庭のためのセンター(愛光会館)ではどのようなことをしているのですか？","こども青少年局"
"こども医療費の払戻し申請はどこですればいいのですか？","こども青少年局"
"病児・病後児保育事業(乳幼児健康支援デイサービス事業)について教えてください。","こども青少年局"
"青少年野外活動センターの利用方法は？","こども青少年局"
"母子家庭向けの施設に入りたいのですが？","こども青少年局"
"子どもが引きこもりがちです。何か良い手だてはありませんか？","こども青少年局"
"地域で養育者と子ども同士が交流できる場はありますか？","こども青少年局"
"ひとり親家庭医療費の払戻し申請はどこですればいいのですか？","こども青少年局"
"乳幼児の無料健診を受けたいのですが。","こども青少年局"
"ひとり親家庭自立支援給付金について教えてください。","こども青少年局"
"つどいの広場とは何ですか？","こども青少年局"
"子育ての活動支援事業について知りたい。","こども青少年局"
"ひとり親家庭医療費助成制度について教えてください。","こども青少年局"
"心身障がい児の相談に乗ってほしいのですが？","こども青少年局"
"乳幼児健康診査とは何ですか？","こども青少年局"
"子どものことで相談にのってほしいのですが？","こども青少年局"
"大阪市では、小学生のこどもを学校が終わってから放課後に預けられるところはありますか？","こども青少年局"
"長居ユースホステルについて教えてほしい。","こども青少年局"
"こども相談センターとはどんなところですか？","こども青少年局"
"乳幼児健診の日程を教えてください。","こども青少年局"
"母子父子寡婦福祉資金について教えてください。","こども青少年局"
"出産後に誰か介助してくれる人を頼みたいのですが？","こども青少年局"
"児童福祉施設にはどんな種類があるのですか？","こども青少年局"
"赤ちゃんの育児相談をしたいのですが？","こども青少年局"
"青少年センター(KOKOPLAZA)はどのような施設ですか？","こども青少年局"
"重症の心身障がいを持つ子供に訪問指導をしてもらえると聞いたのですが？","こども青少年局"
"メンタルフレンドについて教えてください。","こども青少年局"
"障がいを持つ子ども及び保護者が専門員に相談できるところはどこですか？","こども青少年局"
"里親になりたいのですが、里親について詳しく教えてください。","こども青少年局"
"入院してる間だけ赤ちゃんを預かって欲しいのですが？","こども青少年局"
"長期的な病気でどうしても子どもの世話をすることができないのですが、どうしたらいいですか？","こども青少年局"
"子育ていろいろ相談センターについて教えてください。","こども青少年局"
"週末里親事業について教えてください。","こども青少年局"
"民泊を営業したいのですが、申請は必要ですか","健康局"
"イタチ、カラス、ハトで困っています","健康局"
"家にハチの巣ができているので駆除してほしいのですが？","健康局"
"セアカゴケグモを見かけたのですが、どうすればいいですか？","健康局"
"感染症や食中毒などについての緊急連絡先を教えてください。","健康局"
"大阪市保健所ではどのような業務をやっているのですか？","健康局"
"ねずみ、ゴキブリなどの害虫に悩んでいます。どこか相談できるところはありませんか？","健康局"
"子宮頸がん検診を受けたいのですが、どうすればよいですか。","健康局"
"犬や猫が飼えなくなったのですが、引き取ってくれるようなところはありませんか？","健康局"
"予防接種にはどんな種類がありますか？","健康局"
"イベントやお祭りで食品を扱いたいのですが？","健康局"
"食品衛生責任者の資格はどうしたら取れますか？","健康局"
"乳がん検診を受けたいのですが、どうすればよいですか。","健康局"
"外食栄養管理推進事業とは何ですか？","健康局"
"飼っている特定動物(わに・へび)などを人に譲りたいのですが届けは必要ですか？","健康局"
"公害健康被害者の補償給付制度について教えてください。","健康局"
"市民健診を受けたいのですが、どうすればよいですか。","健康局"
"生活習慣病予防の講座は行っていますか。","健康局"
"どうしても犬・ねこが飼えなくなってしまったんですが、どこか引き取り先などはありませんか？","健康局"
"うちの犬が野犬として捕獲されてしまったのですが、どうすればいいですか？","健康局"
"がん検診の個人票をなくしてしまいました。再発行できますか。","健康局"
"Ｃ型肝炎ウイルス等検査を受けたい。","健康局"
"動物取扱業の登録について知りたい。","健康局"
"飲食店や食品関係のお店を廃業するのですが、どんな手続きが必要ですか？","健康局"
"血液型検査を受けたいのですが、どうすれば受けられますか？","健康局"
"新たに飲食店や食品関係のお店を出したいのですが、どうすればよいですか？","健康局"
"クリーニング師免許証の書換え、再交付はどこでできますか？","健康局"
"特定動物（危険動物）の飼育許可について知りたい。","健康局"
"オオトカゲ（爬虫類）や鷹（鳥類）など、特定動物（危険な動物）を飼いたいのですが届けは必要ですか？","健康局"
"肝臓疾患対策について知りたい。","健康局"
"子供が未熟児で産まれました。養育医療の申請について教えてください。","健康局"
"訪問指導サービスとはどのようなものですか？","健康局"
"ペットショップ・動物の美容院の経営を始めたいのですが、何か手続きが必要ですか？","健康局"
"大阪市動物管理センターへの行き方を教えてください。","健康局"
"健診を受けたいのですが、どんな種類の健診があるのですか。","健康局"
"小児の気管支ぜん息等の医療補助は受けられますか？","健康局"
"健康手帳・ツルマークの健康手帳はどこで交付してもらえますか？","健康局"
"こころの悩みに関して相談出来るところはどこかありませんか？","健康局"
"動物管理センターは何を行っているところですか？","健康局"
"飼い犬が死んだときは何か届け出が必要ですか？","健康局"
"犬の所在地や、飼い主の住所等が変わった時は何か届出が必要ですか？","健康局"
"映画館や演劇場など興行場を経営するには許可が必要ですか？","健康局"
"公衆浴場を経営したいのですが許可が必要ですか？","健康局"
"理容店を営業するにはどうすればよいですか？","健康局"
"難病患者のための医療費の助成制度はありませんか？","健康局"
"アスベストによる健康被害の救済申請はどうすればいいですか？","健康局"
"転入してきましたが、予防接種の予診票はどうしらたよいですか。","健康局"
"先天性代謝異常検査をしてもらうにはどうしたらいいですか？","健康局"
"医療法人について、届け出なければならない事項について、教えてください。","健康局"
"食べ物のこと、からだに良い食事について教えてほしい。","健康局"
"旅館やホテルを経営したいのですが許可が必要ですか？","健康局"
"美容院を営業するにはどうすればよいですか？","健康局"
"簡易専用水道を設置する場合、何か手続きが必要ですか？","健康局"
"犬を飼いたいのですが、どこかで譲ってもらえますか？","健康局"
"犬の予防注射について教えてください。","健康局"
"犬・ねこを飼うときに気をつける事はありますか？","健康局"
"シックハウス症候群に苦しんでいます。どこか相談出来るところはありませんか？","健康局"
"すべての自動販売機について設置届を提出する必要があるのですか？","健康局"
"夜中でも診察してもらえる病院がありませんか？","健康局"
"肺がん検診はどのように受けられますか？","健康局"
"こども難病医療費助成事業とは何ですか？","健康局"
"飼い犬がいなくなってしまいました。","健康局"
"難病患者向けの相談会などはありませんか？","健康局"
"HIV・性感染症の検査","健康局"
"小児ぜん息の医療費助成の期間延長をしてもらいたいのですが？","健康局"
"結核の検査について教えてください。","健康局"
"現在、個人で診療所を開設しているのですが、医療法人化したいのですが？","健康局"
"休日も診てくれる病院はありますか？","健康局"
"夜間、診療している歯科はありますか？","健康局"
"胃がん検診はどのように受けられますか？","健康局"
"環境科学研究所とは何を行っている所なのですか？","健康局"
"大腸がん検診はどのように受けられますか？","健康局"
"健康診断の日時や受診できる種類を教えてください。","健康局"
"歯周病検診について教えてほしい。","健康局"
"狂犬病予防注射は必ず受けなければならないのですか？","健康局"
"医療に関する悩みや相談等があるのですが？","健康局"
"ホームヘルパーの研修を行っているのですが、それを難病患者等ホームヘルパー養成研修事業として指定してほしいのですが？","健康局"
"小児慢性特定疾病医療支援事業とは何ですか？","健康局"
"特定疾病にかかっている小児に日用品が支給されるのですか？","健康局"
"犬の鑑札を無くしてしまった(犬の鑑札の文字が磨耗して読めない)のですが、再交付してもらえますか？","健康局"
"がん検診にはどんな種類がありますか？","健康局"
"歯周病検診実施医療機関を教えてほしい。","健康局"
"平日夜間や休日の小児急病診療してくれるところはどこですか？","健康局"
"精神障がいを持つ者同士でグループ活動をしているような所はありますか？","健康局"
"便の検査(細菌検査)を受けたいのですが。","健康局"
"施術所（あん摩マッサージ、はり、きゅう、柔道整復）を開設・変更・廃止したいのですが？","健康局"
"結核にかかった子供の医療費などを助成してもらえるのですか？","健康局"
"犬を飼いたいのですが登録はどうすればよいですか？","健康局"
"子供の気管支の病気に対して助成が出ると聞いたのですが？","健康局"
"病院や診療所・助産所・歯科技工所を開設・変更・廃止したいのですが？","健康局"
"かかりつけの医療機関で健(検)診を受けられますか。","健康局"
"飼い犬登録について教えてください。","健康局"
"飲食店や食品関係の許可内容を変更したいのですが？","健康局"
"小児ぜん息の医療費を自己負担した時の払戻しはどこに申請したらいいですか？","健康局"
"アスベストに関する遺族の救済措置を教えてください。","健康局"
"無料肝炎ウイルス検査はどちらでうけることができますか？","健康局"
"クリーニング店を営業するにはどうすればよいですか？","健康局"
"小児慢性特定疾病医療支援事業の指定医療機関や指定医になりたいのですが、どのような手続きが必要ですか？","健康局"
"フィブリノゲン製剤納入医療機関やＣ型肝炎ウイルス検査等についての相談はどちらにすればいいでしょうか？","健康局"
"小児慢性特定疾病など長期療養が必要な子どもの療養相談や交流会を実施していますか？","健康局"
"乳幼児のアトピーやぜん息等のことで相談できる教室はありますか？","健康局"
"こども難病医療費助成事業の指定医療機関になりたいのですが、どこに問合せたらいいですか？","健康局"
"環境科学研究所へはどうやって行けばいいですか？","健康局"
"感染症予防について教えてください。","健康局"
"ノロウイルスに感染したらどうすればよいですか？","健康局"
"大阪腎臓バンクはどのような活動をしているのですか？","健康局"
"ノロウイルス食中毒の予防方法は？","健康局"
"臓器移植について教えてください。","健康局"
"大阪市内で献血が出来るところを教えてください。","健康局"
"大阪アイバンクはどのような活動をしているのですか？","健康局"
"献血についての問い合わせ先を教えてください。","健康局"
"日本骨髄バンクとはどのような活動を行っているところですか？","健康局"
"精神障がい者の相談に乗ってくれるところはどこですか？","健康局"
"精神障がい者の手帳について教えてください。","健康局"
"精神障がい者の治療費は申請すれば助成してもらえるのですか？","健康局"
"公害保健福祉事業とは、具体的に何を行っているのですか？","健康局"
"認知症についての相談に乗ってくれるところはどこですか？","健康局"
"身体障がい児の育成医療費について教えてください。","健康局"
"環境保健事業とは、具体的に何を行っているのですか？","健康局"
"食品についての苦情・相談を受け付けてくれる窓口などはありますか？","健康局"
"井戸水を飲み水として利用したいのですが、どこに相談したらいいですか？","健康局"
"マンションやビルなどの貯水槽の飲料水について相談したいのですが？","健康局"
"飲食店の経営を始めようと思うのですが、実際に開店するまでの流れを教えてください。","健康局"
"骨髄移植についての問い合わせ先を教えてください。","健康局"
"食品を介しての健康被害(食中毒、食中毒疑い)が生じた場合の届出は、どこにすればいいのですか？","健康局"
"医師免許証や看護免許証などを申請、書換え、再交付したいのですが？","健康局"
"毒物劇物販売業の登録について知りたい。","健康局"
"薬局、医薬品販売業、高度管理医療機器等販売業の許可について知りたい。","健康局"
"建築確認・検査申請及び許可・認定申請について知りたい。","都市計画局"
"特殊建築物等の定期報告について知りたい。","都市計画局"
"大阪市の人口は何人ですか？","都市計画局"
"統計調査にはどのような物があるのか知りたい。","都市計画局"
"各区の人口や高齢者数、世帯数などはどうなっていますか？","都市計画局"
"建築相談をしたい。","都市計画局"
"大阪市建築計画事前公開制度について知りたい。","都市計画局"
"国勢調査結果について教えてください。","都市計画局"
"大阪市内の各区ごとの面積について知りたいのですが？","都市計画局"
"省エネルギー法の届出について教えてください。","都市計画局"
"建築計画概要書等の閲覧について知りたい。","都市計画局"
"建築基準法の道路とは？","都市計画局"
"都市計画に関する問合せ窓口を知りたい。","都市計画局"
"用途地域など都市計画決定の地図情報を見ることはできますか。","都市計画局"
"建築物省エネ法に基づく認定について教えてください。","都市計画局"
"まちづくり活動を支援する制度があるのですか？","都市計画局"
"大阪市の面積は何平方キロメートルですか？","都市計画局"
"CASBEE(キャスビー)大阪みらい(大阪市建築物総合環境評価制度)について知りたい。","都市計画局"
"違反建築の防止と措置について知りたい。","都市計画局"
"建築基準法について知りたい。","都市計画局"
"50cc超のバイク(二輪車)の駐車場はどこにありますか？","都市計画局"
"建設リサイクル法による対象建設工事の届出について知りたい。","都市計画局"
"優良宅地・優良住宅認定事務について知りたい。","都市計画局"
"低炭素建築物の認定について教えてください","都市計画局"
"CASBEE(キャスビー)大阪みらいとは何のことですか？","都市計画局"
"大阪市空家等対策協議会について知りたい。","都市計画局"
"空家等対策計画の検討状況について知りたい。","都市計画局"
"不動産重要事項説明書にある「高齢者、障害者等の移動等の円滑化の促進に関する法律」について、教えてほしい。","都市計画局"
"「高齢者、障害者等の移動等の円滑化の促進に関する法律」に基づく重点整備地区を地図情報で見ることはできますか。","都市計画局"
"市の「工事請負」「物品供給等・業務委託」「測量・建設コンサルタント等」の入札に参加したいのですが、参加資格はどうなっているのですか？","契約管財局"
"契約管財局で行う「工事請負」「物品供給等・業務委託」「測量・建設コンサルタント等」の入札結果をインターネットで公表しているのですか？","契約管財局"
"指定管理者公募の選定結果を知りたい。","契約管財局"
"指定管理者制度とは何ですか？","契約管財局"
"指定管理者の公募を行っている施設はどこですか。","契約管財局"
"誰が指定管理者になっているかを知りたい。","契約管財局"
"不動産を大阪市に寄附したいのですが？","契約管財局"
"平成28年熊本地震により被災したのですが、固定資産税などの納付はどうすればいいでしょうか。","財政局"
"区役所でも、納付書の再発行はできますか？また、法人市民税や事業所税などの納税証明書も取ることはできますか？","財政局"
"マイナンバーを記載して市税に関する申告書を提出する時に、本人確認ができる資料が必要と聞きましたが、どのような書類が必要ですか","財政局"
"市税に関する証明書は、どこで取ることができますか。","財政局"
"源泉徴収票(もしくは住民税決定通知書の写し）の提出を求められたのですが？","財政局"
"原付バイクの廃車手続きに関して知りたいのですが？","財政局"
"コンビニで税に関する証明書を取得することができると聞きましたが、どのような証明書を取得できますか?","財政局"
"本人以外の人が市税に関する証明書を取ることができますか？","財政局"
"原付バイクの名義変更はどうしたらいいですか？","財政局"
"今年の3月に退職し、退職時に個人市・府民税が一括して会社から徴収されました。その後は無職ですが、6月に、昨年と同額程度の納税通知書が自宅に届きました。これは退職金に対する税額も含まれているために、前年と同額程度となっているのでしょうか？","財政局"
"市税について詳しく教えてください。","財政局"
"地籍図を見ることはできますか？","財政局"
"従業員が退職や転職により異動した場合、給与から差し引き（特別徴収）している個人市・府民税の残税額の支払について手続きが必要でしょうか？","財政局"
"軽自動車の車検時に必要な納税証明書が欲しい。","財政局"
"自宅のパソコンから市税に関する証明書の請求ができますか？","財政局"
"市税に関する証明書の電子申請による請求手続き方法を教えてください。","財政局"
"パートやアルバイトの場合でも給与支払報告書の提出は必要でしょうか？","財政局"
"固定資産（土地・家屋）をお持ちの方が死亡した場合の固定資産税はどうなりますか？","財政局"
"郵送で市税に関する証明書を請求することはできますか？","財政局"
"固定資産の価格に疑問や不服がある場合はどうしたらよいですか？","財政局"
"原付バイクを購入した場合、手続はどのように行うのですか？","財政局"
"会社の営業証明(所在証明)を発行できますか？","財政局"
"大阪市の予算について知りたい。","財政局"
"今年亡くなった家族の納税通知書が届いたのですが、納付しなければならないのでしょうか？","財政局"
"今年3月に大阪市から堺市へ引越しました。その後、6月に大阪市から個人市・府民税の納税通知書が届いたのですが、今年度分の個人市・府民税は大阪市に納付するのでしょうか？","財政局"
"大阪市の法人市民税の税率はいくらですか？","財政局"
"原付バイクの軽自動車税率を教えてください。","財政局"
"ふるさと寄附（ふるさと納税）をしようと考えておりますが、収入500万円の場合、自己負担額の2,000円を除き全額控除される寄附金額の最高額（年間上限）は、どうすればわかりますか？また、寄附金税額控除の適用を受けるには、どのような手続きが必要かについて教えてください。","財政局"
